paperId,year,fieldsOfStudy
cee3dd6c1927b863e94e9493295d99213401f158,2014.0,"['Medicine', 'Biology']"
85d089738fed098ecd3b2d5a44147caef192d341,2014.0,['Medicine']
8dab25c25f6598446d3b229d821402278b2bc0b9,2013.0,"['Biology', 'Medicine']"
461fc303199b73d121e386aaebae6443390008f3,2013.0,"['Medicine', 'Biology']"
5991c2b4ea1381cc1f5b825b64afa0bee3ec99a3,2014.0,['Medicine']
b47893620e7f5a0de168391493f18a8f8fc42298,2013.0,"['Biology', 'Medicine']"
8ecb2c48d129fe9df101cb136f9496000d4bb581,2014.0,"['Biology', 'Medicine']"
dbb642c774ee1c26d5a194ff7ee50a4f05e47597,2013.0,"['Business', 'Medicine']"
10197521dad2e178a93faef2c0c882c353a63451,2014.0,"['Medicine', 'Biology']"
ddab8d44a3a3a1472969adb53252128f1599f01c,2014.0,['Medicine']
768fe6ae4178585039578c52d9eec8e9947d85ef,2014.0,"['Biology', 'Medicine']"
ee5cf9d4f1f6490a832dc2af1438513870a44eb8,2014.0,['Medicine']
98f108fbccfd79016b2192d75bfa488b1acf9647,2014.0,"['Medicine', 'Biology']"
cac3b33b12b10b6ad68be3c31fb5d39b3b82f1e7,2014.0,"['Computer Science', 'Medicine']"
639215bc06ff8518135073d907b7bf6a9089c1fc,2014.0,"['Medicine', 'Biology']"
d17ba127439d63e04c399c19a06fa63998d65e6d,2014.0,['Medicine']
f15463e52962850d66d20eacd084ac39272e5060,2014.0,"['Medicine', 'Biology']"
2b2e83d49677c03c836133b83b909f5db0423cc9,2014.0,['Medicine']
73c63f56c369090acdf86c6f7c625327b4b4754d,2014.0,"['Biology', 'Medicine']"
8605d9a84e827e232a47861c65c61605c789acf7,2011.0,['Medicine']
513f38bc1076d4796deb65c62d8e6b597e99916c,2013.0,"['Biology', 'Medicine']"
3abd63710e0bf5280cf593298863b9b268eaaa86,2014.0,['Medicine']
48f553c843618f0cc189f9067685f551049a018f,2014.0,"['Medicine', 'Computer Science', 'Biology']"
04f1c931bfd8d0455acec85a1ac75b6e6a2ec944,2012.0,['Medicine']
185d849c6d7ab9a9032e3a86d295a46a7bf3021d,2012.0,"['Medicine', 'Biology']"
4a64ef9057367aec43ce6b8a40e9bb0c9587fdf4,2012.0,"['Chemistry', 'Medicine']"
89e039e0e861069bedfb158e43844d3730b5abbb,2014.0,"['Biology', 'Medicine']"
344a56578921a2a3738eb19f88ecdab2e6078ddc,2014.0,"['Computer Science', 'Medicine']"
6d7a0568ee2df5d0ee53a208781bc016dce3dba3,2013.0,"['Medicine', 'Biology']"
5b545ca1eb9820584f5aa675567890edcf2688ef,2014.0,['Medicine']
899eeca9749a506b4a1cccc2a0f9f8699119422b,2014.0,"['Biology', 'Medicine']"
dbb5d2f897f741ebdbcca4602c842ba86e3687b0,2014.0,"['Medicine', 'Biology']"
df1017e24101a51f6b5ca30ae2cb8376d8756a61,2014.0,"['Biology', 'Medicine']"
8ec3cfefcf560550c37dbc48107102bf2c893036,2014.0,"['Biology', 'Medicine']"
a04371951c94976a9b879f321764eb6dbeb4a9ab,2014.0,['Medicine']
ab12d4c4f4a9e77f696ec75d6f8dc781c9c733c9,2014.0,['Medicine']
67d2d7061709670fcf631d3aa86397ce011fb8d8,2014.0,['Medicine']
9fd63c47d701244c9b431569f4c9b99ca66aa79d,2014.0,"['Geography', 'Computer Science', 'Medicine']"
41c70c46f92c921b028a8067172a65aa9fde7ed5,2013.0,"['Medicine', 'Biology']"
d61e941c37eee246e385aa53e87b8dc63b6e1fb8,2014.0,['Medicine']
ab0581de39309776d868c27876e4d037c84347d7,2014.0,['Medicine']
540cb99b96072d7069c5093cde071dd44d2ed32c,2014.0,['Medicine']
992365f92b227163487b5b2aa46063f842e7b36e,2014.0,['Medicine']
e8679d8c149ea6d25afb92e8a4f4b622dadcd872,2014.0,"['Biology', 'Medicine']"
06e25d71607436303d5c6ad1ead40df6488acd8e,2014.0,['Medicine']
c91762122d20b1620ce887347a84f8bcd402da51,2014.0,"['Biology', 'Medicine']"
37f773662bdb3552d8270df90c7f89ab8b17eab5,2013.0,"['Medicine', 'Biology']"
83fb7ad722ecf7588700a303e1b820d55ad0ddd0,2014.0,"['Biology', 'Medicine']"
5bede0647460b32834d1fb797868091f5d794f19,2014.0,"['Biology', 'Medicine']"
7952675e6b073f353281be660bb1357c21947fb5,2014.0,['Medicine']
2000b147cb90354ba98206dffbc47deddddcc84d,2009.0,['Medicine']
850d057634ab6d74abce361a9050d9e13a46e688,2014.0,"['Medicine', 'Biology']"
0881535851df6d23ce4988b7c48d74ad185be298,2014.0,"['Medicine', 'Biology']"
dc38fa3321df5137294140ffe1a358399befb500,2014.0,"['Biology', 'Medicine']"
6734b44a7ab8645e17067853d6a403d1ed5d40ea,2014.0,['Medicine']
04cd1efd1308c4fd2549f91c115248766bdfc542,2014.0,['Medicine']
a792bbaa94e64b3e7e230718d114dfd5d8d174dd,2014.0,"['Political Science', 'Medicine']"
0be7b06a39aa31b27514a501ebdd477f42b0919a,2011.0,"['Biology', 'Medicine']"
6a2386de99a966c8755732f196ba4c2cc0dda2f2,2014.0,"['Biology', 'Medicine']"
ff9b7f6e6a2a211e1615f0a673ab96c54827832b,2014.0,"['Computer Science', 'Medicine']"
ade1a8f088544b34547d3f9608805c969c9f189f,2014.0,"['Biology', 'Medicine']"
5926e0775494fcad788d2e93e3a5ddac4d5aeb0d,2014.0,['Medicine']
3d78c104b837cc76926ec620ebc0896c411365be,2014.0,"['Medicine', 'Biology']"
962881ad6c032495960763918b68090ebe573e59,2014.0,"['Biology', 'Medicine']"
03fd3a4ec79ffea2a049338b2818457e98496df6,2014.0,"['Biology', 'Medicine']"
bb6a9f522a87a780723faca7cde002ece6dbfb48,2014.0,"['Biology', 'Medicine']"
